0.12589678312 836.40788423 42.4964883065
0.199537465154 578.798141555 19.9495898006
0.316232066685 379.67172452 12.6888512321
0.501199660814 228.398491744 8.73276362996
0.794355084329 145.454899901 5.81352979283
1.2589678312 93.4344254185 2.90726471259
1.99537465154 62.6429277455 1.97686244652
3.16232066685 45.3351723753 1.55496268234
5.01199660814 32.8785560423 0.913854988912
7.94355084329 23.2801154825 0.894617205399
12.589678312 14.6560314269 0.511021820602
19.9537465154 8.21814221386 0.382781046995
31.6232066685 3.86442608919 0.382669826034
50.1199660814 1.38299559059 0.255036344167
