0.1025 227.0
0.1075 251.0
0.1125 212.0
0.1175 230.0
0.1225 458.0
0.1275 411.0
0.1325 405.0
0.1375 390.0
0.1425 309.0
0.1475 540.0
0.1525 482.0
0.1575 564.0
0.1625 951.0
0.1675 946.0
0.1725 782.0
0.1775 848.0
0.1825 1036.0
0.1875 1005.0
0.1925 1440.0
0.1975 1266.0
