0.0012589678312 11.4681948849 8.92039296149
0.00199537465154 8.40390336335 2.91892216536
0.00316232066685 4.81029151268 1.24691617262
0.00501199660814 4.57542134971 0.59286193635
0.00794355084329 2.72175017218 0.516437817578
0.012589678312 2.4404590926 0.188910944914
0.0199537465154 1.64756590614 0.136100689952
0.0316232066685 1.00451602055 0.138610575146
0.0501199660814 0.679911970538 0.120993487734
0.0794355084329 0.394126988343 0.102739856714
0.12589678312 0.259135812079 0.0687805736744
0.199537465154 0.198349014067 0.0485867582646
0.316232066685 0.140876326619 0.0362251083829
0.501199660814 0.102967504147 0.0116738591784
0.794355084329 0.0641200495183 0.0222248070321
1.2589678312 0.0436636901133 0.0106410598289
1.99537465154 0.00824885550568 0.00469362838314
